level1_name,level1_id,level2_name,level2_id,level3_name,level3_id,level4_name,level4_id,cat
Arts & Entertainment,4d4b7104d754a06370d81259,Amphitheaters,56aa371be4b08b9a8d5734db,-,-,-,-,Amphitheaters
Arts & Entertainment,4d4b7104d754a06370d81259,Aquariums,4fceea171983d5d06c3e9823,-,-,-,-,Aquariums
Arts & Entertainment,4d4b7104d754a06370d81259,Arcades,4bf58dd8d48988d1e1931735,-,-,-,-,Arcades
Arts & Entertainment,4d4b7104d754a06370d81259,Art Galleries,4bf58dd8d48988d1e2931735,-,-,-,-,Art Galleries
Arts & Entertainment,4d4b7104d754a06370d81259,Bowling Alleys,4bf58dd8d48988d1e4931735,-,-,-,-,Bowling Alleys
Arts & Entertainment,4d4b7104d754a06370d81259,Casinos,4bf58dd8d48988d17c941735,-,-,-,-,Casinos
Arts & Entertainment,4d4b7104d754a06370d81259,Circuses,52e81612bcbc57f1066b79e7,-,-,-,-,Circuses
Arts & Entertainment,4d4b7104d754a06370d81259,Comedy Clubs,4bf58dd8d48988d18e941735,-,-,-,-,Comedy Clubs
Arts & Entertainment,4d4b7104d754a06370d81259,Concert Halls,5032792091d4c4b30a586d5c,-,-,-,-,Concert Halls
Arts & Entertainment,4d4b7104d754a06370d81259,Country Dance Clubs,52e81612bcbc57f1066b79ef,-,-,-,-,Country Dance Clubs
Arts & Entertainment,4d4b7104d754a06370d81259,Disc Golf Courses,52e81612bcbc57f1066b79e8,-,-,-,-,Disc Golf Courses
Arts & Entertainment,4d4b7104d754a06370d81259,Exhibits,56aa371be4b08b9a8d573532,-,-,-,-,Exhibits
Arts & Entertainment,4d4b7104d754a06370d81259,General Entertainment,4bf58dd8d48988d1f1931735,-,-,-,-,General Entertainment
Arts & Entertainment,4d4b7104d754a06370d81259,Go Kart Tracks,52e81612bcbc57f1066b79ea,-,-,-,-,Go Kart Tracks
Arts & Entertainment,4d4b7104d754a06370d81259,Historic Sites,4deefb944765f83613cdba6e,-,-,-,-,Historic Sites
Arts & Entertainment,4d4b7104d754a06370d81259,Laser Tag Places,52e81612bcbc57f1066b79e6,-,-,-,-,Laser Tag Places
Arts & Entertainment,4d4b7104d754a06370d81259,Memorial Sites,5642206c498e4bfca532186c,-,-,-,-,Memorial Sites
Arts & Entertainment,4d4b7104d754a06370d81259,Mini Golf Courses,52e81612bcbc57f1066b79eb,-,-,-,-,Mini Golf Courses
Arts & Entertainment,4d4b7104d754a06370d81259,Movie Theaters,4bf58dd8d48988d17f941735,Drive-in Theaters,56aa371be4b08b9a8d5734de,-,-,Drive-in Theaters
Arts & Entertainment,4d4b7104d754a06370d81259,Movie Theaters,4bf58dd8d48988d17f941735,Indie Movie Theaters,4bf58dd8d48988d17e941735,-,-,Indie Movie Theaters
Arts & Entertainment,4d4b7104d754a06370d81259,Movie Theaters,4bf58dd8d48988d17f941735,Multiplexes,4bf58dd8d48988d180941735,-,-,Multiplexes
Arts & Entertainment,4d4b7104d754a06370d81259,Movie Theaters,4bf58dd8d48988d17f941735,-,-,-,-,Movie Theaters
Arts & Entertainment,4d4b7104d754a06370d81259,Museums,4bf58dd8d48988d181941735,Art Museums,4bf58dd8d48988d18f941735,-,-,Art Museums
Arts & Entertainment,4d4b7104d754a06370d81259,Museums,4bf58dd8d48988d181941735,Erotic Museums,559acbe0498e472f1a53fa23,-,-,Erotic Museums
Arts & Entertainment,4d4b7104d754a06370d81259,Museums,4bf58dd8d48988d181941735,History Museums,4bf58dd8d48988d190941735,-,-,History Museums
Arts & Entertainment,4d4b7104d754a06370d81259,Museums,4bf58dd8d48988d181941735,Planetariums,4bf58dd8d48988d192941735,-,-,Planetariums
Arts & Entertainment,4d4b7104d754a06370d81259,Museums,4bf58dd8d48988d181941735,Science Museums,4bf58dd8d48988d191941735,-,-,Science Museums
Arts & Entertainment,4d4b7104d754a06370d81259,Museums,4bf58dd8d48988d181941735,-,-,-,-,Museums
Arts & Entertainment,4d4b7104d754a06370d81259,Music Venues,4bf58dd8d48988d1e5931735,Jazz Clubs,4bf58dd8d48988d1e7931735,-,-,Jazz Clubs
Arts & Entertainment,4d4b7104d754a06370d81259,Music Venues,4bf58dd8d48988d1e5931735,Piano Bars,4bf58dd8d48988d1e8931735,-,-,Piano Bars
Arts & Entertainment,4d4b7104d754a06370d81259,Music Venues,4bf58dd8d48988d1e5931735,Rock Clubs,4bf58dd8d48988d1e9931735,-,-,Rock Clubs
Arts & Entertainment,4d4b7104d754a06370d81259,Music Venues,4bf58dd8d48988d1e5931735,-,-,-,-,Music Venues
Arts & Entertainment,4d4b7104d754a06370d81259,Performing Arts Venues,4bf58dd8d48988d1f2931735,Dance Studios,4bf58dd8d48988d134941735,-,-,Dance Studios
Arts & Entertainment,4d4b7104d754a06370d81259,Performing Arts Venues,4bf58dd8d48988d1f2931735,Indie Theaters,4bf58dd8d48988d135941735,-,-,Indie Theaters
Arts & Entertainment,4d4b7104d754a06370d81259,Performing Arts Venues,4bf58dd8d48988d1f2931735,Opera Houses,4bf58dd8d48988d136941735,-,-,Opera Houses
Arts & Entertainment,4d4b7104d754a06370d81259,Performing Arts Venues,4bf58dd8d48988d1f2931735,Theaters,4bf58dd8d48988d137941735,-,-,Theaters
Arts & Entertainment,4d4b7104d754a06370d81259,Performing Arts Venues,4bf58dd8d48988d1f2931735,-,-,-,-,Performing Arts Venues
Arts & Entertainment,4d4b7104d754a06370d81259,Pool Halls,4bf58dd8d48988d1e3931735,-,-,-,-,Pool Halls
Arts & Entertainment,4d4b7104d754a06370d81259,Public Art,507c8c4091d498d9fc8c67a9,Outdoor Sculptures,52e81612bcbc57f1066b79ed,-,-,Outdoor Sculptures
Arts & Entertainment,4d4b7104d754a06370d81259,Public Art,507c8c4091d498d9fc8c67a9,Street Art Installations,52e81612bcbc57f1066b79ee,-,-,Street Art Installations
Arts & Entertainment,4d4b7104d754a06370d81259,Public Art,507c8c4091d498d9fc8c67a9,-,-,-,-,Public Art
Arts & Entertainment,4d4b7104d754a06370d81259,Racecourses,56aa371be4b08b9a8d573514,-,-,-,-,Racecourses
Arts & Entertainment,4d4b7104d754a06370d81259,Racetracks,4bf58dd8d48988d1f4931735,-,-,-,-,Racetracks
Arts & Entertainment,4d4b7104d754a06370d81259,Roller Rinks,52e81612bcbc57f1066b79e9,-,-,-,-,Roller Rinks
Arts & Entertainment,4d4b7104d754a06370d81259,Salsa Clubs,52e81612bcbc57f1066b79ec,-,-,-,-,Salsa Clubs
Arts & Entertainment,4d4b7104d754a06370d81259,Samba Schools,56aa371be4b08b9a8d5734f9,-,-,-,-,Samba Schools
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,Baseball Stadiums,4bf58dd8d48988d18c941735,-,-,Baseball Stadiums
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,Basketball Stadiums,4bf58dd8d48988d18b941735,-,-,Basketball Stadiums
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,Cricket Grounds,4bf58dd8d48988d18a941735,-,-,Cricket Grounds
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,Football Stadiums,4bf58dd8d48988d189941735,-,-,Football Stadiums
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,Hockey Arenas,4bf58dd8d48988d185941735,-,-,Hockey Arenas
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,Rugby Stadiums,56aa371be4b08b9a8d573556,-,-,Rugby Stadiums
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,Soccer Stadiums,4bf58dd8d48988d188941735,-,-,Soccer Stadiums
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,Tennis Stadiums,4e39a891bd410d7aed40cbc2,-,-,Tennis Stadiums
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,Track Stadiums,4bf58dd8d48988d187941735,-,-,Track Stadiums
Arts & Entertainment,4d4b7104d754a06370d81259,Stadiums,4bf58dd8d48988d184941735,-,-,-,-,Stadiums
Arts & Entertainment,4d4b7104d754a06370d81259,Theme Parks,4bf58dd8d48988d182941735,Theme Park Rides/Attractions,5109983191d435c0d71c2bb1,-,-,Theme Park Rides/Attractions
Arts & Entertainment,4d4b7104d754a06370d81259,Theme Parks,4bf58dd8d48988d182941735,-,-,-,-,Theme Parks
Arts & Entertainment,4d4b7104d754a06370d81259,Tour Providers,56aa371be4b08b9a8d573520,-,-,-,-,Tour Providers
Arts & Entertainment,4d4b7104d754a06370d81259,Water Parks,4bf58dd8d48988d193941735,-,-,-,-,Water Parks
Arts & Entertainment,4d4b7104d754a06370d81259,Zoos,4bf58dd8d48988d17b941735,-,-,-,-,Zoos
Arts & Entertainment,4d4b7104d754a06370d81259,-,-,-,-,-,-,Arts & Entertainment
Colleges & Universities,4d4b7105d754a06372d81259,College Academic Buildings,4bf58dd8d48988d198941735,College Arts Buildings,4bf58dd8d48988d199941735,-,-,College Arts Buildings
Colleges & Universities,4d4b7105d754a06372d81259,College Academic Buildings,4bf58dd8d48988d198941735,College Communications Buildings,4bf58dd8d48988d19a941735,-,-,College Communications Buildings
Colleges & Universities,4d4b7105d754a06372d81259,College Academic Buildings,4bf58dd8d48988d198941735,College Engineering Buildings,4bf58dd8d48988d19e941735,-,-,College Engineering Buildings
Colleges & Universities,4d4b7105d754a06372d81259,College Academic Buildings,4bf58dd8d48988d198941735,College History Buildings,4bf58dd8d48988d19d941735,-,-,College History Buildings
Colleges & Universities,4d4b7105d754a06372d81259,College Academic Buildings,4bf58dd8d48988d198941735,College Math Buildings,4bf58dd8d48988d19c941735,-,-,College Math Buildings
Colleges & Universities,4d4b7105d754a06372d81259,College Academic Buildings,4bf58dd8d48988d198941735,College Science Buildings,4bf58dd8d48988d19b941735,-,-,College Science Buildings
Colleges & Universities,4d4b7105d754a06372d81259,College Academic Buildings,4bf58dd8d48988d198941735,College Technology Buildings,4bf58dd8d48988d19f941735,-,-,College Technology Buildings
Colleges & Universities,4d4b7105d754a06372d81259,College Academic Buildings,4bf58dd8d48988d198941735,-,-,-,-,College Academic Buildings
Colleges & Universities,4d4b7105d754a06372d81259,College Administrative Buildings,4bf58dd8d48988d197941735,-,-,-,-,College Administrative Buildings
Colleges & Universities,4d4b7105d754a06372d81259,College Auditoriums,4bf58dd8d48988d1af941735,-,-,-,-,College Auditoriums
Colleges & Universities,4d4b7105d754a06372d81259,College Bookstores,4bf58dd8d48988d1b1941735,-,-,-,-,College Bookstores
Colleges & Universities,4d4b7105d754a06372d81259,College Cafeterias,4bf58dd8d48988d1a1941735,-,-,-,-,College Cafeterias
Colleges & Universities,4d4b7105d754a06372d81259,College Classrooms,4bf58dd8d48988d1a0941735,-,-,-,-,College Classrooms
Colleges & Universities,4d4b7105d754a06372d81259,College Gyms,4bf58dd8d48988d1b2941735,-,-,-,-,College Gyms
Colleges & Universities,4d4b7105d754a06372d81259,College Labs,4bf58dd8d48988d1a5941735,-,-,-,-,College Labs
Colleges & Universities,4d4b7105d754a06372d81259,College Libraries,4bf58dd8d48988d1a7941735,-,-,-,-,College Libraries
Colleges & Universities,4d4b7105d754a06372d81259,College Quads,4bf58dd8d48988d1aa941735,-,-,-,-,College Quads
Colleges & Universities,4d4b7105d754a06372d81259,College Rec Centers,4bf58dd8d48988d1a9941735,-,-,-,-,College Rec Centers
Colleges & Universities,4d4b7105d754a06372d81259,College Residence Halls,4bf58dd8d48988d1a3941735,-,-,-,-,College Residence Halls
Colleges & Universities,4d4b7105d754a06372d81259,College Stadiums,4bf58dd8d48988d1b4941735,College Baseball Diamonds,4bf58dd8d48988d1bb941735,-,-,College Baseball Diamonds
Colleges & Universities,4d4b7105d754a06372d81259,College Stadiums,4bf58dd8d48988d1b4941735,College Basketball Courts,4bf58dd8d48988d1ba941735,-,-,College Basketball Courts
Colleges & Universities,4d4b7105d754a06372d81259,College Stadiums,4bf58dd8d48988d1b4941735,College Cricket Pitches,4bf58dd8d48988d1b9941735,-,-,College Cricket Pitches
Colleges & Universities,4d4b7105d754a06372d81259,College Stadiums,4bf58dd8d48988d1b4941735,College Football Fields,4bf58dd8d48988d1b8941735,-,-,College Football Fields
Colleges & Universities,4d4b7105d754a06372d81259,College Stadiums,4bf58dd8d48988d1b4941735,College Hockey Rinks,4bf58dd8d48988d1b5941735,-,-,College Hockey Rinks
Colleges & Universities,4d4b7105d754a06372d81259,College Stadiums,4bf58dd8d48988d1b4941735,College Soccer Fields,4bf58dd8d48988d1b7941735,-,-,College Soccer Fields
Colleges & Universities,4d4b7105d754a06372d81259,College Stadiums,4bf58dd8d48988d1b4941735,College Tennis Courts,4e39a9cebd410d7aed40cbc4,-,-,College Tennis Courts
Colleges & Universities,4d4b7105d754a06372d81259,College Stadiums,4bf58dd8d48988d1b4941735,College Tracks,4bf58dd8d48988d1b6941735,-,-,College Tracks
Colleges & Universities,4d4b7105d754a06372d81259,College Stadiums,4bf58dd8d48988d1b4941735,-,-,-,-,College Stadiums
Colleges & Universities,4d4b7105d754a06372d81259,College Theaters,4bf58dd8d48988d1ac941735,-,-,-,-,College Theaters
Colleges & Universities,4d4b7105d754a06372d81259,Community Colleges,4bf58dd8d48988d1a2941735,-,-,-,-,Community Colleges
Colleges & Universities,4d4b7105d754a06372d81259,Fraternity Houses,4bf58dd8d48988d1b0941735,-,-,-,-,Fraternity Houses
Colleges & Universities,4d4b7105d754a06372d81259,General Colleges & Universities,4bf58dd8d48988d1a8941735,-,-,-,-,General Colleges & Universities
Colleges & Universities,4d4b7105d754a06372d81259,Law Schools,4bf58dd8d48988d1a6941735,-,-,-,-,Law Schools
Colleges & Universities,4d4b7105d754a06372d81259,Medical Schools,4bf58dd8d48988d1b3941735,-,-,-,-,Medical Schools
Colleges & Universities,4d4b7105d754a06372d81259,Sorority Houses,4bf58dd8d48988d141941735,-,-,-,-,Sorority Houses
Colleges & Universities,4d4b7105d754a06372d81259,Student Centers,4bf58dd8d48988d1ab941735,-,-,-,-,Student Centers
Colleges & Universities,4d4b7105d754a06372d81259,Trade Schools,4bf58dd8d48988d1ad941735,-,-,-,-,Trade Schools
Colleges & Universities,4d4b7105d754a06372d81259,Universities,4bf58dd8d48988d1ae941735,-,-,-,-,Universities
Colleges & Universities,4d4b7105d754a06372d81259,-,-,-,-,-,-,Colleges & Universities
Events,4d4b7105d754a06373d81259,Christmas Markets,52f2ab2ebcbc57f1066b8b3b,-,-,-,-,Christmas Markets
Events,4d4b7105d754a06373d81259,Conferences,5267e4d9e4b0ec79466e48c6,-,-,-,-,Conferences
Events,4d4b7105d754a06373d81259,Conventions,5267e4d9e4b0ec79466e48c9,-,-,-,-,Conventions
Events,4d4b7105d754a06373d81259,Festivals,5267e4d9e4b0ec79466e48c7,-,-,-,-,Festivals
Events,4d4b7105d754a06373d81259,Music Festivals,5267e4d9e4b0ec79466e48d1,-,-,-,-,Music Festivals
Events,4d4b7105d754a06373d81259,Other Events,5267e4d9e4b0ec79466e48c8,-,-,-,-,Other Events
Events,4d4b7105d754a06373d81259,Parades,52741d85e4b0d5d1e3c6a6d9,-,-,-,-,Parades
Events,4d4b7105d754a06373d81259,Stoop Sales,52f2ab2ebcbc57f1066b8b54,-,-,-,-,Stoop Sales
Events,4d4b7105d754a06373d81259,Street Fairs,5267e4d8e4b0ec79466e48c5,-,-,-,-,Street Fairs
Events,4d4b7105d754a06373d81259,-,-,-,-,-,-,Events
Food,4d4b7105d754a06374d81259,Afghan Restaurants,503288ae91d4c4b30a586d67,-,-,-,-,Afghan Restaurants
Food,4d4b7105d754a06374d81259,African Restaurants,4bf58dd8d48988d1c8941735,Ethiopian Restaurants,4bf58dd8d48988d10a941735,-,-,Ethiopian Restaurants
Food,4d4b7105d754a06374d81259,African Restaurants,4bf58dd8d48988d1c8941735,-,-,-,-,African Restaurants
Food,4d4b7105d754a06374d81259,American Restaurants,4bf58dd8d48988d14e941735,New American Restaurants,4bf58dd8d48988d157941735,-,-,New American Restaurants
Food,4d4b7105d754a06374d81259,American Restaurants,4bf58dd8d48988d14e941735,-,-,-,-,American Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Burmese Restaurants,56aa371be4b08b9a8d573568,-,-,Burmese Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Cambodian Restaurants,52e81612bcbc57f1066b7a03,-,-,Cambodian Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Anhui Restaurants,52af3a5e3cf9994f4e043bea,Anhui Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Beijing Restaurants,52af3a723cf9994f4e043bec,Beijing Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Cantonese Restaurants,52af3a7c3cf9994f4e043bed,Cantonese Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Chinese Aristocrat Restaurants,52af3a673cf9994f4e043beb,Chinese Aristocrat Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Chinese Breakfast Places,52af3a903cf9994f4e043bee,Chinese Breakfast Places
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Dim Sum Restaurants,4bf58dd8d48988d1f5931735,Dim Sum Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Dongbei Restaurants,52af3a9f3cf9994f4e043bef,Dongbei Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Fujian Restaurants,52af3aaa3cf9994f4e043bf0,Fujian Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Guizhou Restaurants,52af3ab53cf9994f4e043bf1,Guizhou Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Hainan Restaurants,52af3abe3cf9994f4e043bf2,Hainan Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Hakka Restaurants,52af3ac83cf9994f4e043bf3,Hakka Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Henan Restaurants,52af3ad23cf9994f4e043bf4,Henan Restaurants
Food,4d4b7105d754a06374d81259,Asian Restaurants,4bf58dd8d48988d142941735,Chinese Restaurants,4bf58dd8d48988d145941735,Hong Kong Restaurants,52af3add3cf9994f4e043bf5,Hong Kong Restaurants
